Feature_1,Feature_2,Feature_3,Feature_4,Target
0.6794667045854951,1.3281394707377943,0.4548555815244789,0.8013267543101401,1
1.1475628361144694,-0.7339895587450246,1.4346734425589636,-0.5032215131423566,2
-0.05074902115729776,0.318455566405809,1.158924231077328,0.9123786889715938,3
-1.094109610062942,0.44430018020918827,-0.3034641147342254,-0.6837922621038519,4
-0.8895347251926329,-0.34224870557751036,0.45246878144366803,0.5504375977473364,3
1.2273398536353668,-0.24449547976049377,-1.6866850218246536,-1.378128395165832,4
-0.819519736698896,0.33241971771735596,1.5721401818892804,0.10106401215213599,3
-0.7523696064848427,-0.5566391318968241,0.1556407479875322,-0.20275103300932995,2
1.327400314697015,2.129723279524087,-1.3824770254125005,1.4177256821676552,1
1.7102204999805941,0.988022400200684,-0.7742870884829882,0.5159298135200644,1
-1.4717670975594812,-1.820981256449929,0.8515450098631945,-0.4809367451689508,2
-0.821060812045583,-0.71119673809582,0.6304333620658971,0.15637091184158705,3
0.30056140103989976,-0.5987580045423921,1.8153711438938946,0.10169389253157142,4
1.3679614347568403,1.2420219272246604,-2.6011219652312607,-0.1161008061656592,1
-2.048218380428605,-0.7878047490181626,1.4695700694491234,-1.3015976933160758,2
-0.022041289996178232,-0.7951550845421655,0.3769860410344983,1.0160689313687041,3
1.6133607397271865,0.9081477048535872,-0.530849734341842,-1.7708606484666585,1
-0.45712497080114856,0.6250500576273046,-1.4662988903859508,-0.38653216888530045,4
-0.44408116056365476,-1.9613106829772193,0.20212652097967693,1.2051254819871673,3
1.1299202552633214,1.5806409416930185,-2.485320903136277,0.3475165508228404,1
1.9375117666449786,0.6497001470952916,-0.5772647801111742,0.26292194374809963,1
-0.5609614502484589,-0.3811821827738816,-1.2142459935657068,-0.6914511327922778,4
-1.0208640344360878,0.086756927771342,0.9417573268600221,-1.9425535759090968,2
-1.3278543018289706,0.8806126223293324,-2.197482549176903,0.87044348256889,4
-0.6478941984168632,0.009461660355312613,-0.4126336015279797,1.3792066542254198,4
0.44149493117196104,1.3555632445596768,-1.1217622316575162,0.08598542921301656,1
0.9132777459224619,0.8271112569572788,-0.4430297165647444,1.2733461867982367,1
-1.0666499373068157,0.5271694357116155,-1.0866321533515702,-0.9557524708002069,4
-0.22480046385222607,-0.18359262854536723,0.6749021470459493,-0.1502395064350517,2
1.2460658701447662,-0.0906838224927898,-1.1922322480038638,0.7021130565751228,4
-1.1034657310707043,-0.402510257291585,0.58433627980214,0.023672424353860622,3
-0.549992753835838,-2.877863747457731,-0.3618009678702166,1.3258901116273374,4
0.9888200187556749,-0.52977239773625,0.048596379590056776,0.28863808128863094,4
-0.03405305388770992,-1.537849357070442,-1.9776235735437906,-2.269128879807222,4
0.44110061401905093,-0.5384911044384612,0.07435816315743553,1.8585213024672493,4
-1.1160385220831157,-0.5259632503076003,-0.06758920300972453,-1.4069773362649967,4
0.8152982707281939,0.9587934515312817,0.27837008250284,1.8233615330368573,1
-0.8048517650176568,-0.27626084948093627,0.8642912568952074,-0.00985564148838583,2
0.48395967848348753,1.4554095250212011,-1.6899992366576333,0.22613177429419143,1
-0.16970230895198674,-0.4402192051487953,1.419654932213167,-1.6382157881350723,2
0.5465665399420706,0.853982151388884,-0.0931860576063571,1.1098562261193563,1
-1.4633508785155422,-1.467539875193581,0.8309074321265398,-1.5545852785381107,2
0.3804584676434242,1.0308764744515042,-0.5139996107534832,2.1083855464471974,1
-1.4629894999930295,-0.8913924737716138,0.04462318652729582,0.1623072513734457,3
-2.0996492529458735,-0.8195691776872247,-1.5165132123979266,0.3243627599216867,4
1.3491605458829825,0.7946680517883433,1.1261146583306143,-0.7589399623282125,1
-2.1652234331175704,0.8747837826822706,0.0626290823184317,-1.676143658117056,2
1.3013724978631347,0.4141817807890758,1.718335111178328,0.12746556690309374,1
0.37626584591787055,0.548731988916923,0.7624550213204673,0.4167398715459942,1
-0.18818695471243901,-1.3122545310517035,-0.8967816991466383,-0.873893443893656,4
1.361733436462611,1.0454385739664993,-0.5760090045832128,0.6789953484155691,1
0.6697757735984153,1.3419267656283125,0.7332488198346393,-0.33094815848784004,1
-0.973223785591742,-1.3043247918995644,0.06245835533441464,-1.1860653744691891,2
-0.7853163083615897,-1.7066001004760931,1.4995031120139573,-0.18443748793119494,2
0.5909165492821618,0.49764048404656536,-0.9082296517184423,-0.6037696141310431,1
-0.5605007481681703,-0.16877344424925142,1.387599893343058,0.47351183926397183,3
-0.044085512022335356,1.049510938497901,-0.5766913204640315,-0.031294123804132754,4
-0.6946896348283021,-1.030008696723767,0.5690348777822166,-0.5362481780357331,2
-1.0503779680101695,-0.30620397830486223,1.0501476377236494,0.4797499667213698,3
-0.4812756152733568,-1.3422032194289437,0.6057406174122941,-0.7076232710090209,2
-0.2500199763861326,0.5112061928800438,-0.25778401282217045,0.8589667601851612,4
0.15317888293249146,-0.07861655720813443,-0.5297862470871308,-1.1155185011244038,4
-0.6079134726558237,-1.1578557234350122,0.5892878762343686,0.6931696836326458,3
-0.3614440579620957,0.232533855931876,-0.2713466132394293,-0.30755315043937537,4
-0.5237840720093301,-0.27499413333826356,0.5132707944267134,-0.10022808644637694,2
1.1512109475717924,1.3328670598942889,0.513713659115885,-0.7899058234012062,1
0.3729153571236394,0.13719007801542157,1.3727627027063645,0.6550026335311748,1
0.8384894691060414,0.9899003496838769,-1.10559856319926,0.08192216996689117,1
1.1768954095267268,0.023369369231251554,-0.22778913746172638,-0.015262976593380622,1
1.2146839692447875,0.6993578442568688,0.8465169550660017,0.37754668627623084,1
-0.6478319656668757,-0.7641667067514049,0.509386140792249,-1.4074359490081172,2
-0.8400673967899462,0.7353305923845692,-0.6727497565567547,-1.4102093409641843,4
0.0826295543300085,-0.893055084984731,0.8276474029630367,-0.7650403693560204,2
0.02086204224374971,1.1522559018595175,1.435438509636004,-1.8818674321672577,1
0.769298710792683,-1.916880954144969,1.5644788295218461,1.3292118976994767,4
0.26543969497252573,2.189420713662011,-2.2375930608556858,1.8132316895355003,1
0.06884656185429253,-1.0179837902983782,-0.023858459717359143,1.5226929860261362,4
-0.7470497969734303,-1.0701727474879543,1.6077772579685528,-0.3786422893648653,2
-0.11423621436054181,0.9570657265942483,0.6916689862084531,-1.6539983340332742,2
0.10593560475207776,0.290029370955317,-0.7936171742498415,-0.5307841420468843,1
0.7078060724269966,0.44613441796764425,-0.47039822875525505,-0.8517297265246846,1
0.506199250675001,2.5491248570039864,-1.9298575478807984,-1.1003296579832202,1
-1.6961907575666606,-1.1981562507585743,0.6083813683612793,1.0091580002544505,3
0.1530800095388052,0.4754023842976375,1.06530689735766,-1.4141626715350801,1
-0.24357767085883097,-2.062103128754536,-0.45705814538684436,0.16689301228923545,4
-1.0974768068714198,0.8445434058667765,0.18194682169236998,-1.4292196700932789,2
0.4499656948062567,0.6054054342282804,-0.19231561879524114,-0.3422825756464143,1
-0.2829830610686415,-0.16665092576051066,0.11884053430818843,1.5345663394858997,3
-1.106182524403175,-0.18177879573578223,-0.48227881773086956,-0.22546409347534196,4
-0.775988605357872,-0.30528212317081244,1.0888956690263842,0.18072426526887533,3
0.004506656461880773,1.3613745471814775,-0.3882430797422056,0.32727642317809763,4
0.5658291933526717,0.8384378128204804,-0.4171889156417745,-1.3107033838263291,1
-0.1342381102875981,0.14714463012038118,-0.6325811291061066,0.9587051879552129,4
1.2363908528430612,2.2596240806177885,-1.6284520991877283,-0.2441400664139626,1
-0.41239463522377323,-1.2409349483759302,-0.11245868701103592,-2.017760162739905,4
-0.4861974117390287,-1.053543068195225,0.0014899209535472783,0.9480199890317943,4
-1.0731876907228757,0.5651805108705336,-1.5047969245813433,1.1767618560725763,4
0.5025844590551986,1.0532926418335213,-1.217776988807032,-0.32554392981419183,1
0.32242657760873117,0.10222553384635188,-1.1050825160798048,-0.2719384484461926,1
-1.1390227389226233,-2.0562841840796167,0.2770202138469896,0.7098675165900098,3
0.6961964777420708,0.734656025214892,0.378846304033269,-0.8767273978560524,1
0.03872326961260177,0.059835455784259306,0.16959287952043614,0.5250154598796304,1
0.4994852890419885,0.854951695667892,0.14363794021447665,0.10836991763652633,1
-0.27736171876847165,-1.01638744818931,-0.514633858259347,0.8593715173670691,4
-0.0920090483789512,0.528617322163738,0.6990910470695154,1.9062938503528497,3
-0.2787525707808287,-1.4522844294954285,-0.23736481928846034,0.9516565952423024,4
0.5998217854507415,-0.0212589401341218,-0.38555275461458466,0.20455054195187022,4
0.11929944782422135,0.9445950849192141,0.1663145904262471,1.688435927399853,1
-0.49210413835137223,-0.2517347507426928,0.693039718833451,1.3268404202486213,3
0.7003023343178538,0.3804796149242241,-0.39518129763918236,-0.22242815588165385,1
-2.5984046186635825,-2.3965699789314274,-0.5363743912368713,-0.4669219407384061,4
1.8886639959334866,1.4174076515728962,-2.5220057802470968,0.505561816388812,1
0.8252561405551614,1.5070081950713878,0.2445537702324895,-0.4565818732637038,1
-1.0149840262868692,-0.42653477396310063,1.1956752185570505,1.3861972535486635,3
0.11630432016174161,0.584845875833148,0.9997125387490451,0.5648579369221564,1
0.3390570735856346,-0.0860018880664178,-0.862119862296425,0.9264625922268275,4
-0.344596979426203,-1.7941056217268492,0.4796328242689201,1.1150175775804547,3
-1.4956379354029208,-0.8639340078406309,0.6429935436368622,0.24439130869294276,3
-0.5177754107339403,0.8301754469137109,-0.9706237062340144,-1.8302340283433565,4
1.233009793285743,-0.8907846041312263,-1.6173823916558572,-0.42992340079949193,4
0.7759682254056742,0.5252681047064088,0.5689715272565292,0.8158533287610169,1
0.7085579427190057,1.3589252821497486,-0.3009148630834699,0.04680036971217872,1
0.09412966915226204,0.20688620974244623,1.2489369030802844,1.1335940535505737,1
-1.732336914915834,-0.7173615458326742,1.697901882153899,0.2598325151000318,3
1.1627791961309584,1.119303911945802,-1.0138360089217338,0.4731716713300284,1
-0.9647042518913866,-1.6935667175534825,0.42127979533792015,-0.6455896496254125,2
-1.1773256803549246,-0.008249464965664017,0.21682188464574853,0.5980200600235362,3
-0.23358309967748353,-0.05815777739739312,-0.5609692443476706,0.23795816080601312,4
-0.705028838045405,1.6601813457219665,-1.2431824563650717,-1.31824920674284,4
-0.046004946823150865,-0.11726460891907549,0.10297379364620077,-0.9828164532075759,2
1.6137774789281427,0.25815559379834546,-0.3515421829654073,-0.6627709992999041,1
-0.143949987745858,-0.2524283083205785,0.849699794522078,-0.37368914661554076,2
0.08450547921008372,1.7262585869406892,-0.13005610163462566,0.7146616686666527,1
0.3633185217790695,1.9556463550661891,-1.1803761032171376,-0.2019203064424859,1
0.9854080381386998,0.26568660108436115,-0.49454109545923974,-0.49622100426111976,1
1.3693850223474564,0.45572735314002444,-0.1662400781888935,0.34834998645523574,1
-0.8204353635633853,1.2167303831676788,-0.21193310149117517,1.8057286223068238,4
-0.14825456666877332,0.3979531485826725,-0.6752979507357565,-1.2023664806121306,4
0.5096269751693441,0.15340947024943782,-0.008121249575499853,1.0672881207435183,1
-1.1969883689007328,-3.1010453772061006,2.1312098740701035,-1.4457291407702464,2
-0.526726438236725,0.20189939016541217,-0.7992008349375315,-0.06790950255489671,4
-0.8284390681740388,-1.8143955053624194,0.9704047048962109,0.31955548894896724,3
0.01077646687378858,0.30175024031263215,-0.2070923063393304,0.29383721797950824,4
0.26967750221517817,-0.0750870469488587,-0.027723764152085672,0.46444870608174343,4
0.48550233116521246,1.8341661850864104,0.6104555236865272,1.1243329935885553,1
-0.2946247605284785,0.4254718308212269,0.4717266209352165,-0.8939867530390759,2
-2.222026607939146,-0.3364762327532936,0.16655553244437774,0.005350106933578476,2
0.8971993689141146,0.39773115094363465,0.07932313985546281,-0.8542843681719444,1
-0.8994142871057471,-0.6353393996567177,0.6001080503393394,0.3886343979204253,3
1.0391415153252037,0.30273495711949394,-1.5218425968704483,0.9741137435900223,1
1.2916411405543056,0.006368377258954668,0.41465656570170606,0.3828435494891775,4
0.8294248929323342,0.1998469407311476,-0.4511115584181178,0.3646412620902542,1
0.6604907858137772,0.17618070030675045,-0.2955102960342932,-0.21316762202191808,1
-0.17151508379563962,-0.49519135217252025,1.1619018200094056,-0.46440949650393376,2
-2.057376160672311,-1.604792504613123,0.1962844404068219,-0.5476235782302479,2
-1.1377388592127198,-0.15759049322394372,1.1132954239614312,0.7037368315514004,3
1.8518577928018378,1.0889331252430472,-0.8251095799686599,0.005376712018780329,1
1.6956101164633695,-0.5858660991241172,-1.8655873047225338,-1.6583242177995825,4
0.06248009960513366,-0.2561906040942042,0.9311334179468428,0.4583720470935733,4
0.6087539599635681,1.588698286477867,-0.034981780432850225,-0.5352112798172524,1
-0.2955202329161669,1.281556472890125,-0.7641138014777847,0.14962613719102758,4
-2.0330879437270433,-1.6588236554275653,1.2709261119044086,-1.4062444364706137,2
0.0048903292779436175,-1.1124307376751792,-0.07418358511854917,-0.6006948149260958,4
-0.047021997366936276,0.2863532154082001,-0.32244136680083585,-1.1995511043621223,4
-0.1672389587571897,-0.13539906543280966,0.5892351574008274,-1.2178900311704424,2
0.5786838437420052,1.2095255793097939,-1.1817852285274593,-0.7489939403229843,1
0.18362124932355187,-0.6097590263990759,0.09721600003172048,0.6727002330064888,4
0.075336868614468,-0.7142977179581855,0.2812095683742419,0.9010648671740956,4
1.9376226702837003,1.7397141784223402,-0.7630944196797091,-1.2545795424620643,1
-2.8689546805353396,-1.4121894353648319,-0.49796063464937856,0.7303292406677864,4
-0.1296819912319422,-1.0717939390608204,-1.3958105380702426,-0.45072034789526877,4
-0.2646590959053902,-0.3823342050678821,0.7236009061902128,0.5618301966215601,3
0.20698731310420818,0.5470030756892464,0.23478297336087978,-0.25496358490052157,1
0.29009886891243897,0.6935106442289605,0.8158997213756317,-0.37331772111817,1
-1.84636857359652,-0.2034866095199847,0.676848511977743,1.3771008325705802,3
0.407933399510521,0.18496225504854935,0.7284641076090947,-0.09905650216879407,1
-0.49898669347912467,-0.14150605437941796,0.10034025317744548,-1.5870103944647669,2
0.21923604539389954,-0.285336940251277,0.4101809860777806,-0.14362516175437884,2
0.03728186446543002,0.8091585727140169,-1.7571949897289942,-0.8118754861086118,1
1.1526305926631442,0.21124909698557184,-2.006726198183945,0.4960431961909886,1
-0.6125306760041899,0.08089304678584491,-0.4666218121369081,-0.07313146850383594,4
0.013428223623514342,1.0467828338058187,-3.196293729875373,2.420773675614941,4
-1.43084163362691,-0.41717256749740056,-0.031005397379782886,1.095038099615622,4
0.13821208296771978,-0.05496180640310284,0.5679009741751803,1.3781605070986844,4
-1.046090851501973,-0.36807284849945754,0.5885730936325377,1.0676905203070013,3
-1.4850112326430767,-0.25466017761804777,2.000617474993171,-0.12583301873730326,2
0.6125691908881126,0.47938035775038645,-1.3792260673355377,-2.140941814777827,1
-0.3164628828716161,0.8566412351616067,-0.6171885534358735,-2.457583501720309,4
-1.1212222792450919,-1.0841776624910158,0.4334700703758853,0.5989091782044589,3
0.8150892265861001,0.3429943518263117,1.3642261355579453,0.8087798795955461,1
-1.32267607211867,-1.6146848367725968,1.7682926270371917,-0.5260525065771371,2
0.05180921293305631,-0.9260230999442127,1.3120128309990255,-0.15072254770586602,2
0.3176671487556312,-0.16081779806054863,0.4366492900222454,-1.3798991543335375,2
0.7135349097232312,0.950745809643436,0.6442342712270602,-2.1548302573657954,1
0.11360432861463746,-0.4592696122551793,-1.1765971870393146,0.06304940735565416,4
1.2924329280856215,0.9759315869089813,-0.040307093654636736,0.059377809618935025,1
-0.6838020280504731,1.1797115060711907,-0.7465436837333298,1.6743949903122581,4
-0.707668660804651,-0.8939018715940353,0.23030978050795853,-0.6423521927860688,2
0.9096863228829549,0.009593555599960288,0.9795533534665778,-0.44106344506433715,2
-0.5037058326289457,0.3130966671729995,0.6998292862043879,-0.4326573483136908,2
-0.3818222400830862,-0.9354422473306461,1.6341197635371343,0.07121569141452326,3
2.0405338385899965,0.9219292694742116,-0.838584328551883,0.0712556947344536,1
-0.02655332673073901,0.987101974986273,0.8399373698344004,-1.3844008425286614,2
-1.3225490912251874,-0.9543467030031334,0.8997568153398379,1.3612851929700962,3
-0.01018995920741866,-0.4241034740754294,0.5443854860034981,0.38992282582960525,3
-0.5332897043328031,0.6184108688190997,-0.7070430702125692,-0.5036767107465947,4
-0.5784731524097583,0.33405532269981614,1.181227390308765,1.1068296686406012,3
0.16761134589506257,1.9958119370182563,-1.8936259866815774,-1.2527207724700662,1
0.9949741692391427,0.25898444296035406,-1.6812055701105888,-0.28058976897656535,1
-0.5408436538689062,-2.244583051659046,1.0781488783028765,0.46090836827713205,3
-1.5095666957699752,-1.3526465327219954,0.20430202858759822,-1.516415028157831,2
0.08829624052299027,-0.33326606850773116,0.3692097608169542,2.6357109567128925,4
-0.5597394061828143,-1.7682370089021866,-0.018480251544386376,-1.5863587966648496,4
-0.4265265393679656,0.6319852007391579,0.5742659289556821,0.11838462068791906,3
-1.8214292573235495,-1.7701159061362113,0.7782879418690912,0.45950015071031886,3
-0.3551766262452921,0.7895173881361426,0.7895015349988862,0.8035857156563483,3
-0.879274042072058,-0.6673714949946674,0.6579600438525378,-1.616612035504294,2
0.20211111804061807,0.4219831999051505,-0.22135412570916121,-1.580667627372015,1
-1.7085516027058876,-0.9939035954019487,0.5938713292469597,-0.4834383492675545,2
1.6957859351507325,0.9057059611156443,-1.0452574859911459,-0.34364461794238926,1
-0.3945931571239044,-0.9130351612061759,-0.5039960386256891,1.0873046236073816,4
-0.3255070200333903,-1.1277336955343584,0.7136305387570008,0.35194335144370836,3
0.6476862848571541,-0.19117088428120937,-1.4654250037509748,-1.281336121687254,4
0.6390698090717972,-0.07246292233256812,-0.7173044437565766,-0.43359113047614056,4
-0.01892120047616788,-1.5986474332161382,-1.2951945120222417,-0.7699678113270672,4
-0.02182113328694183,-0.23055080317942664,0.07554446269287383,-0.25187085272145693,2
-1.0119872706485902,-0.45485218454922116,0.5791481910480433,0.9560764469765715,3
-0.5945688086180747,-0.6803502654505676,-0.46667369902910344,0.3810620193277588,4
-0.1994381741561745,1.0989247553758819,-1.2303173429397671,-0.6355166728494106,4
-1.0130691995056704,-0.9267283021697483,1.0675403915555364,-1.626549362381955,2
-0.9405379652972321,0.9302980536118151,1.7531614800396667,0.8499518612585937,3
1.1174332299207377,0.1269304821904527,0.2895276386200084,-0.4651516219210996,1
0.33790237983365073,0.28991607484953436,2.1072896319341696,-1.2302561373671625,1
0.2937049214165024,1.0608234102868517,-0.19978439342643284,0.34074037796118806,1
0.013518999866306987,-0.6390058436351315,-0.9558524925904308,-0.6109163292058182,4
-0.03962493143520443,0.936045703565559,0.6852306899468906,-0.062245339350661746,2
0.4951727927087036,0.5119327094230899,-0.9519052597094263,-1.0165773672072551,1
1.6489811799702514,1.0737210619002648,-0.6310935267103371,-1.919515145416312,1
-0.0561106061026352,-0.8239229045234999,1.4534626487222257,-0.46441004620293935,2
-0.49733152322201063,-0.3841620627078748,0.25411621739073825,-0.9431602577396834,2
0.2249515923584267,-0.6383052606278269,-0.5858012278033966,-0.7660200578319356,4
0.2978403255470529,-0.24426460839102565,-0.47551047550527686,-1.5309689488965406,4
-0.98186293182555,-0.18520204742375213,-0.5071759403301752,0.9480771601859004,4
-0.4760546910674832,-1.1767472622174568,0.7629389315502705,-0.21916390105109823,2
-1.405448235509533,-0.6680549098623244,1.217749544675142,-0.8504233790925453,2
-0.24085900792417947,0.9372715288797848,-0.5037039654391415,-1.7701816208379417,4
0.39056378784714446,0.5535063906345763,-0.8729037118998284,-0.8701496568473619,1
-1.930398859369636,-1.0454873980851402,1.0499086698021574,-0.10529908533506079,2
0.7434370253485604,1.1808505833931373,0.21559466424290266,-0.7403868488150671,1
0.7807643259009374,-0.3785551736281425,0.17927126710340338,-0.7895082612594856,2
-0.4831024188992637,-2.1072025161792607,0.5734154929717191,-0.8381433018272834,2
-1.5030508044101532,-0.12311935293589207,1.6879472258577723,-0.8246521815413443,2
-0.8618779133375992,0.7488844701104309,-0.5502999972972411,-0.7958757319473119,4
0.6912948374482599,-0.5766689380767591,-0.6329693420853088,0.1952503788545484,4
0.21556459122261412,0.12326888330170158,-0.32369963709117466,-0.052268057663674,1
-0.9055299507204007,-1.0040504877965604,1.077800982595766,-1.2359243339125865,2
-2.110185382212356,-1.341030284989539,-0.4480052400573147,0.07881133097419724,4
-0.7720352110081676,0.37512567560402166,0.7257190708934655,-1.3853525868728687,2
-0.37897015032313636,0.6671098445428377,0.469253745569812,0.5625121816076301,3
-0.012614906592703989,-0.5768681115574078,0.11143014903011618,0.21062951721165146,3
1.7687399169270093,0.9964936998729569,-1.691095520124003,-2.063301733941641,1
0.9728217934847886,0.5404167108142497,0.5939629208376457,-0.07922666322073392,1
-0.26174887630385074,-1.0400395144372392,0.43376748669301535,-1.215410201069194,2
0.3380292176806725,-0.2736638389497146,1.2953166475865645,0.6205803240650921,4
1.6302572347327375,0.6777801392158257,-0.12282115010834764,-0.4543320393219409,1
0.18127673750155535,1.080688040946078,0.8873407590794185,-0.009972540556084666,1
-0.5533948524208636,0.2674092834397462,1.1987462447072676,-0.045032179997339786,2
0.5869304161411638,0.9906888782051705,-0.8279341103287173,1.2554035049782015,1
0.6208375211343133,0.28895998624076774,-0.4324099975966392,-0.578541805853553,1
1.3592312725144862,1.5551930221987957,-1.8396966777862656,0.6351992230699476,1
1.7191959046267495,-0.3541130057413222,1.270803933313811,0.5197321922370317,4
1.5288728493185366,0.42110845593885987,-2.358710751195327,-1.1692727160668057,1
-0.09536215477805389,-0.47982429603570537,-0.1125580071732226,-0.541329235740894,4
0.6578541788537702,-0.40206948169152873,0.5789963777576039,-0.37614257779516624,2
1.0026799094482692,0.1560367339502285,-0.3086432565977205,0.4358551476622981,1
0.5964228277182753,0.03897235594677696,-0.033463760344862634,-0.5297720617241266,1
-0.6360919876858758,0.7505316632149042,0.6988742105634342,1.049320885195771,3
-1.0323412629335142,-1.2805199606610211,1.279496245931112,0.21406182880028782,3
0.2821279318438647,0.20513586908936346,-2.8829385472847977,0.11557262855784159,1
0.13809647633814415,0.7546857487427235,-0.5970517799367203,0.4607853145335098,1
-0.49320752042213334,0.1435883124868553,-1.4158912077518613,-0.013927602473148821,4
-0.5007234753175592,0.8843303282132992,-0.621486066759608,0.0004912943493557447,4
0.04049244170448668,-0.1490047097958579,0.08372844241221927,1.4823367347908711,4
-0.14045566732200396,-1.264278532491479,-0.2647471708473541,-0.6092490689336558,4
0.17892340806931437,-0.798475045721553,0.803502800111673,-0.21060247480480923,2
-0.1266165009533469,-0.17106419151195254,1.4955381501482465,-0.07861333407931236,2
0.6219429826161984,1.1630979981518696,-0.9660373107182354,0.32273358975387206,1
0.7246438911196866,0.23098354670231902,-0.5763256884435607,-0.8196727335351377,1
0.16615355065096976,0.20424099659970216,-0.291246794328178,2.605500183596579,1
-2.7630887571022864,-1.2736730308944508,0.7436565524890746,2.1721710200287556,3
0.8220743403311139,1.3927423253593783,-0.7730583326888215,-0.05850103284224993,1
1.645135598045699,-0.21133457653756382,-0.6892897855368677,-1.4818968923378315,4
-0.2712984343990393,0.2994750840921275,-0.8116768783360665,-1.0797875989872432,4
1.7269935429763121,-0.08014971018445308,-0.42621862831911683,-1.6511494760823444,4
1.209652252229908,0.6828547517225966,-0.6116492112893976,-0.30184637426843003,1
-2.630739921599434,-1.6951231431665317,0.7094852369860687,1.01910402476805,3
0.3860763054289542,0.1287212809244481,1.2079872523559263,-0.11411983205197769,1
-0.4305109657579796,-0.2314983742019275,0.3253833242287845,0.655726762259506,3
0.6890728052799926,0.7956573103076527,-0.4340103348700656,-1.3899670590103619,1
-0.914060641810362,-0.739105652838448,0.9979184908657306,-0.5678374256874092,2
-0.00926688943752215,0.023659162615570637,0.8185950383766106,0.6623216583545692,3
-1.4752375755380795,0.09860995375115747,1.7348778158767264,-0.1724329878464493,2
-0.26714281499657627,0.9209537039548668,0.697397709207004,-0.3531764526957073,2
-0.6035094612528651,-0.346498893640249,1.380518344636559,1.9399522566022098,3
2.094647589427812,2.279795046387946,-0.039678944697977565,-1.122524509076372,1
-1.2415848570424504,0.6795710261238823,-1.0315422277608624,-0.3698229617663894,4
1.0800124734780427,2.230053060248095,-1.273854590181029,1.7279818588039777,1
0.011567549386846348,-0.5584835134932663,0.24408630392136393,0.27526125459390977,3
1.0603676237481732,0.7133012650817239,-1.5477605956774676,-1.5051796374086883,1
-0.9255650932804296,0.02996968953363287,0.008281945611190535,0.00478020569261378,4
-0.8113019975799961,-1.0417881846943478,0.16169473510881283,-1.6614547278804424,2
-2.6236222170149763,-1.2176210022286065,0.7146220930450748,0.8766885897754445,3
1.1913467368644837,-0.531376279529039,0.6944522475339177,-0.27595168763611516,2
1.6020047778815056,0.32092756539071365,-1.0531722263782544,0.5484929633408355,1
0.756942506380899,0.3747551629078843,-0.7522717554555876,-0.8599714720398088,1
-0.13645987292912845,-1.777186188764554,1.072205310502528,-1.1385445902669014,2
0.5833139804436265,0.9018881093475425,-1.563111245011846,1.4990902830404278,1
-0.9874402398627297,0.9082534050915335,-1.0311966865387932,-1.1227208137446525,4
0.7784262960313277,0.7757670977962327,-0.6933987783821335,-1.944745849018242,1
